file,dataset,subject_id,fs,window_idx,t_start_s,t_end_s,label,n_peaks,hr_mean,rr_gap_s,rr_ratio,template_r_median,rule1_hr,rule2_gap,rule3_ratio,reason
S3.pkl,PPG-DaLiA,S3,64,1226,6130.0,6140.0,excellent,16,96.64,0.75,2.087,0.989,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1227,6135.0,6145.0,unfit,15,91.74,0.984,2.864,0.9711,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1228,6140.0,6150.0,unfit,16,96.81,0.984,3.15,0.8035,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1229,6145.0,6155.0,unfit,16,91.87,0.969,3.1,0.8025,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1230,6150.0,6160.0,unfit,15,94.81,0.969,2.952,0.7042,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1231,6155.0,6165.0,unfit,17,107.04,0.938,3.0,0.6082,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1232,6160.0,6170.0,unfit,17,99.74,0.891,2.85,0.8862,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1233,6165.0,6175.0,excellent,15,92.21,0.891,1.9,0.9069,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1234,6170.0,6180.0,unfit,16,95.05,1.0,3.368,0.7629,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1235,6175.0,6185.0,unfit,17,102.23,1.0,3.368,0.6787,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1236,6180.0,6190.0,unfit,15,91.9,0.938,2.857,0.9822,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1237,6185.0,6195.0,unfit,17,97.52,0.938,2.857,0.7625,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1238,6190.0,6200.0,unfit,18,108.98,0.734,2.474,0.494,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1239,6195.0,6205.0,unfit,15,94.81,0.734,2.474,0.9412,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1240,6200.0,6210.0,excellent,15,87.13,0.719,1.122,0.9983,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1241,6205.0,6215.0,excellent,15,89.3,0.719,1.15,0.9962,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1242,6210.0,6220.0,excellent,15,91.12,0.75,1.714,0.9953,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1243,6215.0,6225.0,excellent,15,88.42,0.75,1.2,0.9887,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1244,6220.0,6230.0,excellent,15,89.01,0.859,1.486,0.9884,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1245,6225.0,6235.0,unfit,18,105.8,0.859,2.895,0.6673,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1246,6230.0,6240.0,unfit,19,113.31,0.797,2.684,0.5872,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1247,6235.0,6245.0,excellent,16,95.52,0.688,1.158,0.9939,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1248,6240.0,6250.0,unfit,16,95.52,0.969,2.696,0.996,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1249,6245.0,6255.0,unfit,16,95.36,0.969,2.696,0.9781,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1250,6250.0,6260.0,excellent,16,94.12,0.703,1.184,0.9885,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1251,6255.0,6265.0,excellent,15,87.99,0.797,1.342,0.9724,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1252,6260.0,6270.0,unfit,14,87.43,0.797,2.217,0.9611,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1253,6265.0,6275.0,unfit,14,85.48,1.156,3.524,0.9376,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1254,6270.0,6280.0,unfit,14,83.34,1.156,3.524,0.9583,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1255,6275.0,6285.0,excellent,13,76.29,0.875,1.302,0.9854,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1256,6280.0,6290.0,unfit,15,92.21,0.859,2.75,0.9338,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1257,6285.0,6295.0,unfit,15,89.9,0.984,3.15,0.9114,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1258,6290.0,6300.0,unfit,16,99.83,0.984,3.316,0.7107,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1259,6295.0,6305.0,unfit,18,111.78,0.938,3.158,0.555,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1260,6300.0,6310.0,unfit,16,95.21,0.938,2.727,0.7245,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1261,6305.0,6315.0,excellent,14,88.51,0.781,1.22,0.9851,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1262,6310.0,6320.0,excellent,14,81.57,0.797,1.244,0.9922,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1263,6315.0,6325.0,excellent,13,79.45,0.938,2.0,0.9669,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1264,6320.0,6330.0,unfit,14,88.98,0.938,2.609,0.7751,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1265,6325.0,6335.0,unfit,15,91.74,0.875,2.435,0.5078,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1266,6330.0,6340.0,unfit,16,94.89,0.938,2.727,0.9778,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1267,6335.0,6345.0,unfit,16,101.23,0.938,2.727,0.7665,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1268,6340.0,6350.0,unfit,17,99.42,0.922,2.682,0.7052,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1269,6345.0,6355.0,unfit,15,86.29,1.25,3.2,0.6896,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1270,6350.0,6360.0,unfit,12,74.24,1.25,2.857,0.8908,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1271,6355.0,6365.0,unfit,13,82.73,1.141,2.607,0.908,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1272,6360.0,6370.0,excellent,14,81.97,0.906,1.657,0.86,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1273,6365.0,6375.0,unfit,15,84.66,0.938,2.857,0.8872,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1274,6370.0,6380.0,unfit,15,95.66,0.938,2.857,0.8011,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1275,6375.0,6385.0,unfit,15,90.96,0.859,2.75,0.9538,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1276,6380.0,6390.0,unfit,14,82.92,1.109,3.55,0.8884,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1277,6385.0,6395.0,unfit,16,92.46,1.109,3.737,0.7632,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1278,6390.0,6400.0,unfit,18,112.75,0.781,2.632,0.6327,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1279,6395.0,6405.0,unfit,17,108.55,0.891,3.0,0.5612,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1280,6400.0,6410.0,unfit,16,95.05,0.984,2.739,0.4546,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1281,6405.0,6415.0,unfit,15,86.02,1.047,2.913,0.6189,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1282,6410.0,6420.0,unfit,14,88.67,1.047,2.913,0.8821,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1283,6415.0,6425.0,unfit,14,88.35,0.969,2.214,0.929,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1284,6420.0,6430.0,unfit,17,102.74,0.969,3.1,0.7023,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1285,6425.0,6435.0,unfit,20,115.99,0.812,2.737,0.4189,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1286,6430.0,6440.0,unfit,17,102.06,0.969,3.263,0.8761,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1287,6435.0,6445.0,unfit,16,98.46,0.969,2.48,0.8839,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1288,6440.0,6450.0,unfit,19,110.95,0.844,2.455,0.9035,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1289,6445.0,6455.0,excellent,19,112.21,0.719,2.091,0.8793,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1290,6450.0,6460.0,excellent,17,104.31,0.75,1.778,0.8649,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1291,6455.0,6465.0,unfit,17,103.96,0.891,3.0,0.7594,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1292,6460.0,6470.0,unfit,17,99.1,0.891,3.0,0.743,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1293,6465.0,6475.0,unfit,17,106.48,1.016,3.421,0.7968,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1294,6470.0,6480.0,unfit,17,103.96,1.016,3.421,0.8673,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1295,6475.0,6485.0,excellent,16,100.88,0.672,1.72,0.9228,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1296,6480.0,6490.0,acceptable,17,102.4,0.781,2.0,0.7879,True,True,True,borderline_template
S3.pkl,PPG-DaLiA,S3,64,1297,6485.0,6495.0,acceptable,17,105.39,0.781,2.0,0.7438,True,True,True,borderline_template
S3.pkl,PPG-DaLiA,S3,64,1298,6490.0,6500.0,unfit,18,104.95,0.781,2.632,0.8837,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1299,6495.0,6505.0,unfit,18,108.62,0.734,2.474,0.7632,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1300,6500.0,6510.0,unfit,17,107.6,0.906,2.9,0.7473,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1301,6505.0,6515.0,unfit,17,98.78,0.906,2.9,0.5743,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1302,6510.0,6520.0,unfit,17,100.72,0.906,3.053,0.8479,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1303,6515.0,6525.0,unfit,19,112.57,0.719,2.421,0.801,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1304,6520.0,6530.0,unfit,18,105.97,0.766,2.579,0.8108,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1305,6525.0,6535.0,unfit,17,99.58,0.922,3.105,0.7409,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1306,6530.0,6540.0,unfit,18,109.35,0.922,3.105,0.6748,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1307,6535.0,6545.0,unfit,20,116.36,0.859,2.895,0.6882,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1308,6540.0,6550.0,unfit,18,111.97,0.859,2.895,0.6596,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1309,6545.0,6555.0,unfit,17,104.67,0.859,2.895,0.703,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1310,6550.0,6560.0,unfit,16,104.92,0.859,2.895,0.6997,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1311,6555.0,6565.0,unfit,17,103.26,0.859,2.895,0.6401,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1312,6560.0,6570.0,unfit,18,103.45,0.906,2.762,0.6136,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1313,6565.0,6575.0,unfit,17,108.55,0.672,1.792,0.5796,True,True,True,template_low
S3.pkl,PPG-DaLiA,S3,64,1314,6570.0,6580.0,unfit,18,110.83,1.094,3.684,0.7505,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1315,6575.0,6585.0,unfit,19,110.42,1.094,3.684,0.4894,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1316,6580.0,6590.0,unfit,19,109.02,0.875,2.947,0.5695,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1317,6585.0,6595.0,unfit,17,103.26,0.875,2.8,0.7395,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1318,6590.0,6600.0,unfit,16,96.97,1.141,3.65,0.6252,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1319,6595.0,6605.0,unfit,16,98.46,1.141,3.65,0.2943,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1320,6600.0,6610.0,unfit,17,101.55,0.938,2.857,0.7283,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1321,6605.0,6615.0,unfit,17,105.57,0.938,2.609,0.6472,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1322,6610.0,6620.0,unfit,19,112.03,0.938,3.0,0.6072,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1323,6615.0,6625.0,acceptable,17,109.71,0.656,2.1,0.7447,True,True,True,borderline_template
S3.pkl,PPG-DaLiA,S3,64,1324,6620.0,6630.0,unfit,17,98.78,0.797,2.318,0.6599,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1325,6625.0,6635.0,unfit,17,103.78,0.797,2.318,0.6444,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1326,6630.0,6640.0,excellent,18,107.37,0.641,2.05,0.874,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1327,6635.0,6645.0,unfit,17,105.39,1.078,3.45,0.5907,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1328,6640.0,6650.0,unfit,17,101.89,1.078,3.45,0.5627,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1329,6645.0,6655.0,unfit,17,105.03,0.859,2.895,0.7455,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1330,6650.0,6660.0,unfit,19,113.13,0.859,2.895,0.523,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1331,6655.0,6665.0,unfit,20,116.36,0.938,3.158,0.7042,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1332,6660.0,6670.0,unfit,18,107.72,1.188,4.0,0.5611,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1333,6665.0,6675.0,unfit,20,118.83,1.188,4.0,0.6777,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1334,6670.0,6680.0,unfit,20,120.4,0.797,2.684,0.6404,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1335,6675.0,6685.0,unfit,18,106.67,0.891,3.0,0.7888,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1336,6680.0,6690.0,unfit,18,107.37,0.891,3.0,0.5748,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1337,6685.0,6695.0,unfit,19,113.87,0.891,3.0,0.6781,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1338,6690.0,6700.0,unfit,19,111.66,0.969,3.263,0.7463,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1339,6695.0,6705.0,unfit,18,113.33,0.969,2.952,0.6018,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1340,6700.0,6710.0,unfit,18,108.26,0.859,2.5,0.6458,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1341,6705.0,6715.0,unfit,17,100.23,0.859,2.5,0.6282,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1342,6710.0,6720.0,unfit,17,103.09,0.859,2.5,0.5757,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1343,6715.0,6725.0,unfit,19,110.24,0.734,2.474,0.5898,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1344,6720.0,6730.0,unfit,18,105.97,0.891,3.0,0.7065,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1345,6725.0,6735.0,acceptable,16,103.41,0.688,1.76,0.7308,True,True,True,borderline_template
S3.pkl,PPG-DaLiA,S3,64,1346,6730.0,6740.0,unfit,17,100.72,0.891,2.85,0.7772,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1347,6735.0,6745.0,unfit,17,105.03,0.875,2.8,0.6282,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1348,6740.0,6750.0,unfit,17,106.3,0.844,2.571,0.5528,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1349,6745.0,6755.0,unfit,16,102.67,0.875,2.545,0.5727,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1350,6750.0,6760.0,unfit,18,108.26,0.875,2.667,0.7602,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1351,6755.0,6765.0,unfit,17,99.74,0.969,2.952,0.7656,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1352,6760.0,6770.0,acceptable,16,93.96,0.969,2.138,0.6686,True,True,True,borderline_template
S3.pkl,PPG-DaLiA,S3,64,1353,6765.0,6775.0,unfit,20,122.01,0.734,2.474,0.4082,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1354,6770.0,6780.0,unfit,21,123.27,0.781,2.632,0.5835,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1355,6775.0,6785.0,unfit,18,108.26,0.844,2.7,0.1931,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1356,6780.0,6790.0,unfit,18,111.78,0.844,2.7,0.7244,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1357,6785.0,6795.0,unfit,19,111.66,0.844,2.7,0.7645,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1358,6790.0,6800.0,unfit,18,106.15,0.859,2.619,0.8681,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1359,6795.0,6805.0,unfit,19,112.21,0.859,2.75,0.6209,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1360,6800.0,6810.0,unfit,19,110.59,0.797,2.684,0.1652,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1361,6805.0,6815.0,unfit,16,105.69,0.828,2.789,0.6745,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1362,6810.0,6820.0,unfit,16,94.74,0.875,2.8,0.6932,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1363,6815.0,6825.0,unfit,18,103.45,0.859,2.75,0.844,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1364,6820.0,6830.0,unfit,18,113.33,0.797,2.55,0.7619,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1365,6825.0,6835.0,unfit,19,115.39,0.891,3.0,0.7629,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1366,6830.0,6840.0,unfit,18,104.45,0.891,3.0,0.7639,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1367,6835.0,6845.0,unfit,16,95.05,1.109,3.55,0.7497,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1368,6840.0,6850.0,unfit,17,102.06,0.828,2.65,0.6953,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1369,6845.0,6855.0,unfit,16,102.31,0.766,2.333,0.731,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1370,6850.0,6860.0,unfit,17,101.22,0.812,2.476,0.908,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1371,6855.0,6865.0,unfit,18,105.29,0.844,2.842,0.699,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1372,6860.0,6870.0,unfit,20,118.06,0.844,2.842,0.7555,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1373,6865.0,6875.0,unfit,20,128.0,0.688,2.316,0.3636,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1374,6870.0,6880.0,unfit,19,111.66,0.906,3.053,0.7141,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1375,6875.0,6885.0,unfit,18,110.64,0.797,2.684,0.8102,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1376,6880.0,6890.0,unfit,18,105.97,0.859,2.895,0.596,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1377,6885.0,6895.0,unfit,18,104.11,1.234,4.158,0.8005,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1378,6890.0,6900.0,unfit,17,103.26,1.234,4.158,0.8897,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1379,6895.0,6905.0,unfit,17,105.03,0.859,2.895,0.7004,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1380,6900.0,6910.0,unfit,18,105.29,0.844,2.842,0.6844,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1381,6905.0,6915.0,unfit,19,112.39,0.922,3.105,0.697,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1382,6910.0,6920.0,unfit,19,112.03,0.922,3.105,0.6621,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1383,6915.0,6925.0,unfit,17,104.67,0.922,3.105,0.589,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1384,6920.0,6930.0,unfit,18,111.02,0.922,3.105,0.7281,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1385,6925.0,6935.0,unfit,19,113.5,0.75,2.526,0.7746,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1386,6930.0,6940.0,unfit,17,105.39,0.75,2.526,0.7744,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1387,6935.0,6945.0,unfit,16,98.13,0.969,3.263,0.5917,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1388,6940.0,6950.0,unfit,16,95.05,0.969,2.818,0.6295,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1389,6945.0,6955.0,unfit,18,109.71,0.953,2.905,0.7411,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1390,6950.0,6960.0,unfit,18,110.08,0.828,2.524,0.8015,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1391,6955.0,6965.0,unfit,17,103.43,0.688,2.316,0.8373,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1392,6960.0,6970.0,unfit,18,111.21,0.812,2.737,0.483,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1393,6965.0,6975.0,unfit,19,113.31,0.812,2.737,0.7469,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1394,6970.0,6980.0,unfit,20,114.9,0.688,2.316,0.8412,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1395,6975.0,6985.0,unfit,19,115.2,0.688,2.316,0.8111,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1396,6980.0,6990.0,acceptable,20,118.63,0.641,2.158,0.7313,True,True,True,borderline_template
S3.pkl,PPG-DaLiA,S3,64,1397,6985.0,6995.0,acceptable,20,115.99,0.641,2.158,0.8226,True,True,True,borderline_template
S3.pkl,PPG-DaLiA,S3,64,1398,6990.0,7000.0,unfit,17,102.06,0.859,2.5,0.7512,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1399,6995.0,7005.0,unfit,17,105.03,0.797,2.318,0.7303,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1400,7000.0,7010.0,excellent,18,110.08,0.625,1.739,0.9261,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1401,7005.0,7015.0,excellent,19,111.84,0.656,2.1,0.8914,True,True,True,all_pass
S3.pkl,PPG-DaLiA,S3,64,1402,7010.0,7020.0,unfit,18,108.44,0.797,2.684,0.7864,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1403,7015.0,7025.0,unfit,20,115.99,0.906,3.053,0.3466,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1404,7020.0,7030.0,unfit,20,119.61,0.906,3.053,0.5574,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1405,7025.0,7035.0,unfit,17,103.09,1.141,3.842,0.0,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1406,7030.0,7040.0,unfit,17,105.57,1.094,3.684,0.6278,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1407,7035.0,7045.0,unfit,17,98.78,1.078,3.632,0.5494,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1408,7040.0,7050.0,unfit,16,100.7,1.078,2.379,0.7577,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1409,7045.0,7055.0,unfit,17,101.22,1.109,2.536,0.8643,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1410,7050.0,7060.0,unfit,16,96.0,1.109,2.536,0.8612,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1411,7055.0,7065.0,acceptable,17,104.49,0.609,1.182,0.8337,True,True,True,borderline_template
S3.pkl,PPG-DaLiA,S3,64,1412,7060.0,7070.0,acceptable,17,102.91,0.766,1.96,0.682,True,True,True,borderline_template
S3.pkl,PPG-DaLiA,S3,64,1413,7065.0,7075.0,unfit,18,104.11,0.828,2.304,0.7344,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1414,7070.0,7080.0,unfit,17,101.55,0.828,2.524,0.6633,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1415,7075.0,7085.0,unfit,17,101.72,0.844,2.571,0.6976,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1416,7080.0,7090.0,unfit,17,103.26,0.844,2.455,0.7147,True,True,False,rr_ratio_high
S3.pkl,PPG-DaLiA,S3,64,1417,7085.0,7095.0,unfit,18,111.97,0.812,2.6,0.7914,True,True,False,rr_ratio_high
